Gene,Description,log2FC,mean_Ctrl,mean_NE,pvalue,padj,-log10padj,Direction,Significant
PROT_0458,Uncharacterized protein 458,-0.9845755389253803,25.88525396108859,24.90067842216321,0.640860649941917,0.8625519865689929,0.0642147202550902,NS,False
PROT_0428,Uncharacterized protein 428,-1.293981487036021,26.023637667930416,24.729656180894395,0.6355688034697222,0.8625519865689929,0.0642147202550902,NS,False
PROT_0448,Uncharacterized protein 448,0.21822424184720646,22.729934071698768,22.948158313545974,0.643482144656934,0.8625519865689929,0.0642147202550902,NS,False
PROT_0290,Uncharacterized protein 290,0.42288593302101773,19.030055736064327,19.452941669085345,0.6391630583478953,0.8625519865689929,0.0642147202550902,NS,False
PROT_0308,Uncharacterized protein 308,-0.1106660971272575,23.41356591067797,23.302899813550713,0.6425674076279336,0.8625519865689929,0.0642147202550902,NS,False
PROT_0227,Uncharacterized protein 227,1.4202581530539362,22.017473728955178,23.437731882009114,0.6372203249312202,0.8625519865689929,0.0642147202550902,NS,False
PROT_0283,Uncharacterized protein 283,-0.21430266877332826,26.26007549656173,26.0457728277884,0.6390997504254453,0.8625519865689929,0.0642147202550902,NS,False
PROT_0352,Uncharacterized protein 352,-0.8776879818466483,23.29763643293874,22.419948451092093,0.6500730095970337,0.8661830717687018,0.062390308148638926,NS,False
PROT_0023,Uncharacterized protein 23,0.6398841953632477,21.951056877890355,22.590941073253603,0.6485910253067869,0.8661830717687018,0.062390308148638926,NS,False
PROT_0081,Uncharacterized protein 81,0.14890507647688267,25.87978714792261,26.028692224399492,0.6541183887239387,0.8692428855502607,0.06085885517896664,NS,False
PROT_0241,Uncharacterized protein 241,-0.3104276999038653,19.6320896928277,19.321661992923836,0.6594642586568553,0.8703811862899301,0.06029050502959655,NS,False
PROT_0193,Uncharacterized protein 193,0.29813118288564766,22.09895295832254,22.397084141208186,0.6576327595925762,0.8703811862899301,0.06029050502959655,NS,False
PROT_0017,Uncharacterized protein 17,-0.2074089856255057,26.450894458146706,26.2434854725212,0.6602287871857216,0.8703811862899301,0.06029050502959655,NS,False
PROT_0246,Uncharacterized protein 246,0.9857906599592674,21.24928475053558,22.235075410494847,0.6646031507774536,0.8738300686148001,0.05857301523550406,NS,False
PROT_0137,Uncharacterized protein 137,-0.291519958331083,27.41075195827517,27.119231999944088,0.6712614727343513,0.8744731300196121,0.05825353056894547,NS,False
PROT_0100,Uncharacterized protein 100,0.1640549787914587,26.211430595964003,26.375485574755462,0.6721302528520963,0.8744731300196121,0.05825353056894547,NS,False
PROT_0248,Uncharacterized protein 248,-0.154789672741952,23.13377112565679,22.978981452914837,0.6715603961690865,0.8744731300196121,0.05825353056894547,NS,False
PROT_0459,Uncharacterized protein 459,-1.639638405308176,24.125818103255877,22.4861796979477,0.6684177395293665,0.8744731300196121,0.05825353056894547,NS,False
PROT_0335,Uncharacterized protein 335,-0.919311218621754,24.276564495860086,23.357253277238332,0.675856864525777,0.87504148125059,0.05797135880485763,NS,False
PROT_0430,Uncharacterized protein 430,1.0145509363430918,23.03731993620659,24.05187087254968,0.6778490347715838,0.87504148125059,0.05797135880485763,NS,False
PROT_0438,Uncharacterized protein 438,-0.17851114732409457,26.604767018493174,26.42625587116908,0.6774856288764446,0.87504148125059,0.05797135880485763,NS,False
PROT_0333,Uncharacterized protein 333,-0.12146867739774692,21.97446256928696,21.852993891889213,0.6800286166336963,0.8755808872200701,0.057703727078354486,NS,False
PROT_0078,Uncharacterized protein 78,0.26946566183874054,27.4485545631932,27.71802022503194,0.6895397468041911,0.8855329564901369,0.05279527122662351,NS,False
PROT_0225,Uncharacterized protein 225,0.14448924217672499,25.424045745181655,25.56853498735838,0.6918493078563278,0.8862090360943168,0.05246382606485285,NS,False
PROT_0203,Uncharacterized protein 203,0.2482483363370278,22.745640097993274,22.9938884343303,0.6959198049273693,0.8869452830116157,0.05210317162160284,NS,False
PROT_0279,Uncharacterized protein 279,0.19131969169909624,24.506400137261522,24.69771982896062,0.7020451855431689,0.8869452830116157,0.05210317162160284,NS,False
TNF,Tumor necrosis factor,-1.824151925233675,30.087665017725325,28.26351309249165,0.7078511813382464,0.8869452830116157,0.05210317162160284,NS,False
PROT_0311,Uncharacterized protein 311,-0.2147044937518814,24.46204475299406,24.24734025924218,0.7051438488403812,0.8869452830116157,0.05210317162160284,NS,False
PROT_0234,Uncharacterized protein 234,0.27993296637295373,19.553986521771282,19.833919488144236,0.7095056599118561,0.8869452830116157,0.05210317162160284,NS,False
PROT_0334,Uncharacterized protein 334,0.4084743137596085,21.552745611672083,21.961219925431692,0.7125032914728292,0.8869452830116157,0.05210317162160284,NS,False
PROT_0141,Uncharacterized protein 141,-0.08007232998534164,24.481741810323943,24.4016694803386,0.7030989722243959,0.8869452830116157,0.05210317162160284,NS,False
PROT_0370,Uncharacterized protein 370,-0.17939125560289426,31.182166904074204,31.00277564847131,0.704435798456653,0.8869452830116157,0.05210317162160284,NS,False
PROT_0355,Uncharacterized protein 355,-0.1673181160770021,29.5615675160343,29.3942493999573,0.7100610977273898,0.8869452830116157,0.05210317162160284,NS,False
PROT_0422,Uncharacterized protein 422,-0.12412006676015608,22.138057888760244,22.013937822000088,0.7138392619811796,0.8869452830116157,0.05210317162160284,NS,False
PROT_0358,Uncharacterized protein 358,-0.2064096333001295,26.514068076156335,26.307658442856205,0.7126673149725692,0.8869452830116157,0.05210317162160284,NS,False
PROT_0343,Uncharacterized protein 343,-0.16900269048198524,21.75513402048402,21.586131330002036,0.7107542665038469,0.8869452830116157,0.05210317162160284,NS,False
PROT_0041,Uncharacterized protein 41,-0.18221066784396456,27.838177210089373,27.65596654224541,0.7182919195218503,0.8902520798063831,0.05048700305401143,NS,False
PROT_0399,Uncharacterized protein 399,0.14240978954465788,28.671597417088865,28.814007206633523,0.7231672944802399,0.8940650382006946,0.04863088757512187,NS,False
PROT_0205,Uncharacterized protein 205,-0.20101521778969555,20.200805365841692,19.999790148051996,0.731854067921988,0.902559483268556,0.04452416625996747,NS,False
PROT_0346,Uncharacterized protein 346,-0.15800400233971246,26.68882908808813,26.53082508574842,0.744242058086056,0.9155651061108164,0.03831076745260471,NS,False
PROT_0288,Uncharacterized protein 288,0.12584016894852823,25.958916494438625,26.084756663387154,0.7472524494205508,0.9156459620389715,0.03827241547444064,NS,False
PROT_0403,Uncharacterized protein 403,0.20976930234613178,25.111904061809,25.32167336415513,0.752572127281457,0.9156459620389715,0.03827241547444064,NS,False
PROT_0218,Uncharacterized protein 218,0.13727122198009667,25.46591778591939,25.603189007899488,0.7513747504268709,0.9156459620389715,0.03827241547444064,NS,False
PROT_0102,Uncharacterized protein 102,0.10414230469414676,22.669948279669445,22.77409058436359,0.7535195140320711,0.9156459620389715,0.03827241547444064,NS,False
PROT_0097,Uncharacterized protein 97,0.14028159937232587,24.328765675656303,24.46904727502863,0.7518996234468402,0.9156459620389715,0.03827241547444064,NS,False
IL10RA,Interleukin-10 receptor subunit alpha,0.3082644854860703,20.6776568498518,20.98592133533787,0.7593059170286209,0.9204269286907918,0.036010683777040926,NS,False
PROT_0470,Uncharacterized protein 470,-0.19028242006059415,20.75050141599469,20.560218995934097,0.7641892408216094,0.9240925856163988,0.03428451426914615,NS,False
PROT_0249,Uncharacterized protein 249,-0.15226784806662508,23.39305837749123,23.240790529424604,0.7676982578320766,0.9260826071420923,0.033350272253426384,NS,False
PROT_0437,Uncharacterized protein 437,0.12885886910753186,22.133602527381143,22.262461396488675,0.7702039519616575,0.9262292177508279,0.033281523376871576,NS,False
PROT_0341,Uncharacterized protein 341,-0.5541078914187416,23.446068384072976,22.891960492654235,0.7715470747461625,0.9262292177508279,0.033281523376871576,NS,False
PROT_0207,Uncharacterized protein 207,-0.16627426461453965,21.146466238394613,20.980191973780073,0.7735932504179801,0.926447820380087,0.033179036095922564,NS,False
PROT_0374,Uncharacterized protein 374,0.1058813450817837,22.74298675744264,22.848868102524424,0.7862692369820934,0.9393649297598567,0.027165657795609137,NS,False
PROT_0421,Uncharacterized protein 421,1.1832876256065425,24.883500332532847,26.06678795813939,0.7971182674711135,0.945507825616094,0.02433487231040364,NS,False
PROT_0391,Uncharacterized protein 391,0.12297337314218737,27.485894262434286,27.608867635576473,0.7955816568671145,0.945507825616094,0.02433487231040364,NS,False
PROT_0119,Uncharacterized protein 119,0.11212861722185608,26.54397235341524,26.656100970637095,0.7933939552479571,0.945507825616094,0.02433487231040364,NS,False
PROT_0314,Uncharacterized protein 314,0.7420848053881244,22.93929098050374,23.681375785891863,0.803796135568093,0.9466508989984413,0.02381014833635564,NS,False
PROT_0462,Uncharacterized protein 462,0.08541438371686283,29.254364272529273,29.339778656246136,0.8018983277485738,0.9466508989984413,0.02381014833635564,NS,False
PROT_0400,Uncharacterized protein 400,-0.11864229140750382,22.977135588461902,22.858493297054398,0.8017911149384271,0.9466508989984413,0.02381014833635564,NS,False
PROT_0271,Uncharacterized protein 271,0.06573639667666598,26.96688068671871,27.032617083395376,0.8068933749103312,0.9480520267858974,0.023167828984679253,NS,False
PROT_0138,Uncharacterized protein 138,0.6369478071954227,23.36573563209325,24.002683439288674,0.809236673838865,0.9485627992875375,0.02293391150045056,NS,False
PROT_0223,Uncharacterized protein 223,0.12936853577058116,21.04304944830851,21.17241798407909,0.8132859816502271,0.951066195012148,0.02178925474709172,NS,False
PROT_0417,Uncharacterized protein 417,0.9254136687908314,24.056886500285042,24.982300169075874,0.8205737580690605,0.9532056338795148,0.02081339943977133,NS,False
PROT_0177,Uncharacterized protein 177,0.20989266843038834,21.361761215627524,21.571653884057913,0.8213311669899995,0.9532056338795148,0.02081339943977133,NS,False
CD44,CD44 antigen,0.8345570340259663,25.879464227595477,26.714021261621443,0.8229139938076521,0.9532056338795148,0.02081339943977133,NS,False
PROT_0104,Uncharacterized protein 104,-0.0922816977183345,29.218455885056102,29.126174187337767,0.8225064827468139,0.9532056338795148,0.02081339943977133,NS,False
PROT_0082,Uncharacterized protein 82,-0.14553886496990387,24.041130029653814,23.89559116468391,0.8247050755899223,0.9532056338795148,0.02081339943977133,NS,False
PROT_0344,Uncharacterized protein 344,0.6893888570704405,24.00183676779693,24.69122562486737,0.8379401199614049,0.9655974107507254,0.015203907469717054,NS,False
PROT_0410,Uncharacterized protein 410,0.09724496484020406,31.3901539859651,31.487398950805304,0.8411019335607507,0.9655974107507254,0.015203907469717054,NS,False
PROT_0076,Uncharacterized protein 76,0.1139718513170287,18.48942357657116,18.603395427888188,0.843197738965422,0.9655974107507254,0.015203907469717054,NS,False
PROT_0453,Uncharacterized protein 453,0.0861079233898856,21.178123190149137,21.264231113539022,0.843101612025037,0.9655974107507254,0.015203907469717054,NS,False
PROT_0186,Uncharacterized protein 186,-0.6191929458171508,25.500485217005533,24.881292271188382,0.8512466312235458,0.9683007029789928,0.013989752852112496,NS,False
PROT_0262,Uncharacterized protein 262,0.07374508100360444,25.550920238405755,25.62466531940936,0.8530404007973108,0.9683007029789928,0.013989752852112496,NS,False
PROT_0465,Uncharacterized protein 465,-0.5900248465679176,22.86743237424209,22.27740752767417,0.8533515249593538,0.9683007029789928,0.013989752852112496,NS,False
PROT_0053,Uncharacterized protein 53,0.8147390905485494,25.393654303385087,26.208393393933637,0.8486915459818786,0.9683007029789928,0.013989752852112496,NS,False
PROT_0353,Uncharacterized protein 353,0.10680745769376898,23.275258704183035,23.382066161876804,0.8557960467515717,0.9688624948417566,0.013737855528138013,NS,False
PROT_0307,Uncharacterized protein 307,-0.34458850124367757,25.504971471343982,25.160382970100304,0.8590361633404706,0.9703203935913952,0.013084840791663806,NS,False
PROT_0423,Uncharacterized protein 423,-0.09166753055026433,25.76590325722503,25.674235726674766,0.864034100511129,0.9715496560045953,0.01253499766051714,NS,False
PROT_0047,Uncharacterized protein 47,-0.09630917055088162,26.88500077542211,26.78869160487123,0.8623714829295933,0.9715496560045953,0.01253499766051714,NS,False
PROT_0447,Uncharacterized protein 447,-0.07382455118912645,20.53746436658278,20.463639815393652,0.8676326561533931,0.9733937474226555,0.011711447766397457,NS,False
PROT_0086,Uncharacterized protein 86,0.5266175647055391,23.07118931255287,23.59780687725841,0.8783056055984707,0.9785207137523385,0.009429976574068709,NS,False
PROT_0393,Uncharacterized protein 393,-0.6416049989752999,25.63506526888992,24.99346026991462,0.8783334609523249,0.9785207137523385,0.009429976574068709,NS,False
PROT_0272,Uncharacterized protein 272,-0.25291815178923116,22.198340451228148,21.945422299438917,0.8761825713735946,0.9785207137523385,0.009429976574068709,NS,False
PROT_0163,Uncharacterized protein 163,-0.3955178998648954,23.512509713625164,23.11699181376027,0.8800779860106546,0.9785207137523385,0.009429976574068709,NS,False
PROT_0037,Uncharacterized protein 37,-0.2071725359492511,21.91301895776699,21.70584642181774,0.8832101665694734,0.9798112785380095,0.008857565717992026,NS,False
PROT_0162,Uncharacterized protein 162,0.2334349808593288,22.233587094743523,22.467022075602852,0.8856976207918045,0.9803824443953827,0.008604474215629973,NS,False
PROT_0230,Uncharacterized protein 230,0.06396086230373754,23.00101000750779,23.06497086981153,0.8895347635058847,0.9824417276942771,0.007693199824133747,NS,False
PROT_0275,Uncharacterized protein 275,-0.4324185792549251,24.380810434404935,23.94839185515001,0.8964649306094167,0.9857147577718587,0.006248741293863842,NS,False
PROT_0150,Uncharacterized protein 150,-0.0440190856255569,27.17024893152534,27.126229845899783,0.8948103027337454,0.9857147577718587,0.006248741293863842,NS,False
PROT_0185,Uncharacterized protein 185,0.11105723280187618,20.71541007531682,20.826467308118698,0.9002573171322691,0.9869120041529775,0.005721568520302002,NS,False
TGFB1,Transforming growth factor beta 1,-0.31932639166174326,23.813221259510144,23.4938948678484,0.9015252512785751,0.9869120041529775,0.005721568520302002,NS,False
PROT_0171,Uncharacterized protein 171,-0.06541224015150604,28.86867177621652,28.803259536065013,0.9089557700461594,0.990682056388029,0.004065703043824857,NS,False
PROT_0312,Uncharacterized protein 312,0.16500094809472188,22.912190273619753,23.077191221714475,0.9073845904528188,0.990682056388029,0.004065703043824857,NS,False
MMP9,Matrix metalloproteinase-9,-0.341025983095939,27.191484049113814,26.850458066017875,0.921777197757705,0.9959201462729986,0.0017754822824220138,NS,False
PROT_0363,Uncharacterized protein 363,0.49851400184267547,26.42791341106735,26.926427412910027,0.9183319783579442,0.9959201462729986,0.0017754822824220138,NS,False
PROT_0149,Uncharacterized protein 149,0.19771687818511552,22.571083797155342,22.768800675340458,0.9217539149708225,0.9959201462729986,0.0017754822824220138,NS,False
PROT_0252,Uncharacterized protein 252,-0.07006099336765459,20.506158934854927,20.436097941487272,0.9215500600866877,0.9959201462729986,0.0017754822824220138,NS,False
PROT_0382,Uncharacterized protein 382,-0.1668917874133271,22.051775356768854,21.884883569355527,0.9294879753210405,0.9967070779148286,0.00143245767320195,NS,False
PROT_0339,Uncharacterized protein 339,-0.3772873069410885,25.500945231897674,25.123657924956586,0.9268444027313989,0.9967070779148286,0.00143245767320195,NS,False
PROT_0318,Uncharacterized protein 318,-0.29943994584797906,25.163514644221863,24.864074698373884,0.9405545664830073,0.9967070779148286,0.00143245767320195,NS,False
PROT_0457,Uncharacterized protein 457,0.2763398500467922,23.5332817454197,23.809621595466492,0.936825370264689,0.9967070779148286,0.00143245767320195,NS,False
PROT_0287,Uncharacterized protein 287,0.35846674998706973,24.415341973313545,24.773808723300615,0.9341974806229972,0.9967070779148286,0.00143245767320195,NS,False
PROT_0091,Uncharacterized protein 91,-0.04782324211910094,25.41037348915152,25.36255024703242,0.9380138252818331,0.9967070779148286,0.00143245767320195,NS,False
PROT_0166,Uncharacterized protein 166,-0.2033428167943967,23.931477797163918,23.72813498036952,0.9313567666073814,0.9967070779148286,0.00143245767320195,NS,False
PROT_0190,Uncharacterized protein 190,0.25940261277631294,23.935809403647422,24.195212016423735,0.9402508261464048,0.9967070779148286,0.00143245767320195,NS,False
PROT_0062,Uncharacterized protein 62,0.5304685413420458,27.3563049380311,27.886773479373147,0.9285413011141896,0.9967070779148286,0.00143245767320195,NS,False
PROT_0401,Uncharacterized protein 401,0.056469172769258336,25.84574613054042,25.902215303309678,0.9429243776363808,0.9970923737984708,0.001264605406912043,NS,False
PROT_0245,Uncharacterized protein 245,-0.019648742128836716,26.673630778432624,26.653982036303788,0.9533208017278434,0.997474607281554,0.0010981513383262528,NS,False
PROT_0371,Uncharacterized protein 371,-0.15791384474855263,22.911986977849157,22.754073133100604,0.9523165275717266,0.997474607281554,0.0010981513383262528,NS,False
PROT_0449,Uncharacterized protein 449,-0.15244305911204137,22.843368893383328,22.690925834271287,0.9510968717973272,0.997474607281554,0.0010981513383262528,NS,False
PROT_0204,Uncharacterized protein 204,-0.025726564689968257,20.800341148371263,20.774614583681295,0.9473482723114669,0.997474607281554,0.0010981513383262528,NS,False
PROT_0224,Uncharacterized protein 224,-0.27754364913021234,24.32433690777134,24.046793258641127,0.9466455492365163,0.997474607281554,0.0010981513383262528,NS,False
PROT_0169,Uncharacterized protein 169,-0.030226559812248865,18.378348313442178,18.34812175362993,0.9826627579219313,0.998495590483003,0.00065384870327182,NS,False
PROT_0289,Uncharacterized protein 289,0.10561879208133362,22.487396932426748,22.59301572450808,0.9708002801200928,0.998495590483003,0.00065384870327182,NS,False
PROT_0320,Uncharacterized protein 320,0.013081149353453725,28.32194399127202,28.335025140625472,0.9820763934434856,0.998495590483003,0.00065384870327182,NS,False
PROT_0309,Uncharacterized protein 309,-0.1167393853296268,25.94941068309309,25.832671297763465,0.9802644035364633,0.998495590483003,0.00065384870327182,NS,False
PROT_0293,Uncharacterized protein 293,0.01915027277005521,25.553647067138225,25.57279733990828,0.9582258409709454,0.998495590483003,0.00065384870327182,NS,False
PROT_0219,Uncharacterized protein 219,-0.11325624471310647,22.51746786179609,22.404211617082982,0.9600919452973639,0.998495590483003,0.00065384870327182,NS,False
PROT_0258,Uncharacterized protein 258,0.008663515801789146,25.613011223949496,25.621674739751285,0.984432272307186,0.998495590483003,0.00065384870327182,NS,False
PROT_0188,Uncharacterized protein 188,-0.008918823953230515,23.619230847703488,23.610312023750257,0.9770723073157204,0.998495590483003,0.00065384870327182,NS,False
PROT_0184,Uncharacterized protein 184,-0.019632896351414075,26.600780654253743,26.58114775790233,0.9705680300217926,0.998495590483003,0.00065384870327182,NS,False
PROT_0434,Uncharacterized protein 434,-0.02027551647314141,18.764868106356644,18.744592589883503,0.9832643725016177,0.998495590483003,0.00065384870327182,NS,False
PROT_0015,Uncharacterized protein 15,-0.08131133692307912,22.363769890118892,22.282458553195813,0.9650223098215622,0.998495590483003,0.00065384870327182,NS,False
PROT_0045,Uncharacterized protein 45,0.008276847091025274,17.67378254049284,17.682059387583866,0.9775114169795601,0.998495590483003,0.00065384870327182,NS,False
PROT_0136,Uncharacterized protein 136,0.01683879751898587,20.357457081959954,20.37429587947894,0.9832236920187333,0.998495590483003,0.00065384870327182,NS,False
PROT_0123,Uncharacterized protein 123,-0.17085598466543317,26.670809388596748,26.499953403931315,0.9785742189884817,0.998495590483003,0.00065384870327182,NS,False
PROT_0094,Uncharacterized protein 94,-0.07960226321228703,23.919116467372096,23.83951420415981,0.9746910236300138,0.998495590483003,0.00065384870327182,NS,False
PROT_0461,Uncharacterized protein 461,-0.0050907684916836615,26.928784923224764,26.92369415473308,0.9918460381042138,0.9998205536761597,7.793954143290772e-05,NS,False
PROT_0264,Uncharacterized protein 264,-0.0006571329081701549,24.74416124547581,24.74350411256764,0.998985273624831,0.9998205536761597,7.793954143290772e-05,NS,False
PROT_0229,Uncharacterized protein 229,-0.031589022557824364,22.411633106324587,22.380044083766762,0.9882021443811103,0.9998205536761597,7.793954143290772e-05,NS,False
PROT_0284,Uncharacterized protein 284,0.0032044563181941044,26.581039646501498,26.584244102819692,0.9930403900758012,0.9998205536761597,7.793954143290772e-05,NS,False
PROT_0378,Uncharacterized protein 378,-0.0007214896908784851,23.851256201340806,23.850534711649928,0.9998205536761597,0.9998205536761597,7.793954143290772e-05,NS,False
PROT_0051,Uncharacterized protein 51,-0.01605248767415901,23.715108009569303,23.699055521895144,0.995817712835631,0.9998205536761597,7.793954143290772e-05,NS,False
PROT_0019,Uncharacterized protein 19,-0.013003581597189395,23.088235848061487,23.075232266464297,0.9964692368417774,0.9998205536761597,7.793954143290772e-05,NS,False
